clade_name	clade_taxid	ERR1190976.metaphlan4.abundance.profile	ERR1190975.metaphlan4.abundance.profile	ERR1190974.metaphlan4.abundance.profile	ERR1190973.metaphlan4.abundance.profile	ERR1190972.metaphlan4.abundance.profile	ERR1190971.metaphlan4.abundance.profile	ERR1190970.metaphlan4.abundance.profile	ERR1190969.metaphlan4.abundance.profile	ERR1190968.metaphlan4.abundance.profile	ERR1190967.metaphlan4.abundance.profile	ERR1190966.metaphlan4.abundance.profile	ERR1190965.metaphlan4.abundance.profile	ERR1190964.metaphlan4.abundance.profile	ERR1190963.metaphlan4.abundance.profile	ERR1190962.metaphlan4.abundance.profile	ERR1190961.metaphlan4.abundance.profile	ERR1190960.metaphlan4.abundance.profile	ERR1190959.metaphlan4.abundance.profile	ERR1190958.metaphlan4.abundance.profile	ERR1190957.metaphlan4.abundance.profile	ERR1190956.metaphlan4.abundance.profile	ERR1190955.metaphlan4.abundance.profile	ERR1190954.metaphlan4.abundance.profile	ERR1190953.metaphlan4.abundance.profile	ERR1190952.metaphlan4.abundance.profile	ERR1190951.metaphlan4.abundance.profile	ERR1190950.metaphlan4.abundance.profile	ERR1190949.metaphlan4.abundance.profile	ERR1190948.metaphlan4.abundance.profile	ERR1190947.metaphlan4.abundance.profile	ERR1190946.metaphlan4.abundance.profile	ERR1190945.metaphlan4.abundance.profile	ERR1190944.metaphlan4.abundance.profile	ERR1190943.metaphlan4.abundance.profile	ERR1190942.metaphlan4.abundance.profile	ERR1190941.metaphlan4.abundance.profile	ERR1190940.metaphlan4.abundance.profile	ERR1190939.metaphlan4.abundance.profile	ERR1190938.metaphlan4.abundance.profile	ERR1190937.metaphlan4.abundance.profile	ERR1190936.metaphlan4.abundance.profile	ERR1190935.metaphlan4.abundance.profile	ERR1190934.metaphlan4.abundance.profile	ERR1190933.metaphlan4.abundance.profile	ERR1190932.metaphlan4.abundance.profile	ERR1190931.metaphlan4.abundance.profile	ERR1190930.metaphlan4.abundance.profile	ERR1190929.metaphlan4.abundance.profile	ERR1190928.metaphlan4.abundance.profile	ERR1190927.metaphlan4.abundance.profile	ERR1190926.metaphlan4.abundance.profile	ERR1190925.metaphlan4.abundance.profile	ERR1190924.metaphlan4.abundance.profile	ERR1190923.metaphlan4.abundance.profile	ERR1190922.metaphlan4.abundance.profile	ERR1190921.metaphlan4.abundance.profile	ERR1190920.metaphlan4.abundance.profile	ERR1190919.metaphlan4.abundance.profile	ERR1190918.metaphlan4.abundance.profile	ERR1190917.metaphlan4.abundance.profile	ERR1190916.metaphlan4.abundance.profile	ERR1190915.metaphlan4.abundance.profile	ERR1190914.metaphlan4.abundance.profile	ERR1190913.metaphlan4.abundance.profile	ERR1190912.metaphlan4.abundance.profile	ERR1190911.metaphlan4.abundance.profile	ERR1190910.metaphlan4.abundance.profile	ERR1190909.metaphlan4.abundance.profile	ERR1190908.metaphlan4.abundance.profile	ERR1190907.metaphlan4.abundance.profile	ERR1190906.metaphlan4.abundance.profile	ERR1190905.metaphlan4.abundance.profile	ERR1190904.metaphlan4.abundance.profile	ERR1190903.metaphlan4.abundance.profile	ERR1190902.metaphlan4.abundance.profile	ERR1190901.metaphlan4.abundance.profile	ERR1190900.metaphlan4.abundance.profile	ERR1190899.metaphlan4.abundance.profile	ERR1190898.metaphlan4.abundance.profile	ERR1190897.metaphlan4.abundance.profile	ERR1190896.metaphlan4.abundance.profile	ERR1190895.metaphlan4.abundance.profile	ERR1190894.metaphlan4.abundance.profile	ERR1190893.metaphlan4.abundance.profile	ERR1190892.metaphlan4.abundance.profile	ERR1190891.metaphlan4.abundance.profile	ERR1190890.metaphlan4.abundance.profile	ERR1190889.metaphlan4.abundance.profile	ERR1190888.metaphlan4.abundance.profile	ERR1190887.metaphlan4.abundance.profile	ERR1190886.metaphlan4.abundance.profile	ERR1190885.metaphlan4.abundance.profile	ERR1190884.metaphlan4.abundance.profile	ERR1190883.metaphlan4.abundance.profile	ERR1190882.metaphlan4.abundance.profile	ERR1190881.metaphlan4.abundance.profile	ERR1190880.metaphlan4.abundance.profile	ERR1190879.metaphlan4.abundance.profile	ERR1190878.metaphlan4.abundance.profile	ERR1190877.metaphlan4.abundance.profile	ERR1190876.metaphlan4.abundance.profile	ERR1190875.metaphlan4.abundance.profile	ERR1190874.metaphlan4.abundance.profile	ERR1190873.metaphlan4.abundance.profile	ERR1190872.metaphlan4.abundance.profile	ERR1190871.metaphlan4.abundance.profile	ERR1190870.metaphlan4.abundance.profile	ERR1190869.metaphlan4.abundance.profile	ERR1190868.metaphlan4.abundance.profile	ERR1190867.metaphlan4.abundance.profile	ERR1190866.metaphlan4.abundance.profile	ERR1190865.metaphlan4.abundance.profile	ERR1190864.metaphlan4.abundance.profile	ERR1190863.metaphlan4.abundance.profile	ERR1190862.metaphlan4.abundance.profile	ERR1190861.metaphlan4.abundance.profile	ERR1190860.metaphlan4.abundance.profile	ERR1190859.metaphlan4.abundance.profile	ERR1190858.metaphlan4.abundance.profile	ERR1190857.metaphlan4.abundance.profile	ERR1190856.metaphlan4.abundance.profile	ERR1190855.metaphlan4.abundance.profile	ERR1190854.metaphlan4.abundance.profile	ERR1190853.metaphlan4.abundance.profile	ERR1190852.metaphlan4.abundance.profile	ERR1190851.metaphlan4.abundance.profile	ERR1190850.metaphlan4.abundance.profile	ERR1190849.metaphlan4.abundance.profile	ERR1190848.metaphlan4.abundance.profile	ERR1190847.metaphlan4.abundance.profile	ERR1190846.metaphlan4.abundance.profile	ERR1190845.metaphlan4.abundance.profile	ERR1190844.metaphlan4.abundance.profile	ERR1190843.metaphlan4.abundance.profile	ERR1190842.metaphlan4.abundance.profile	ERR1190841.metaphlan4.abundance.profile	ERR1190840.metaphlan4.abundance.profile	ERR1190839.metaphlan4.abundance.profile	ERR1190838.metaphlan4.abundance.profile	ERR1190837.metaphlan4.abundance.profile	ERR1190836.metaphlan4.abundance.profile	ERR1190835.metaphlan4.abundance.profile	ERR1190834.metaphlan4.abundance.profile	ERR1190833.metaphlan4.abundance.profile	ERR1190832.metaphlan4.abundance.profile	ERR1190831.metaphlan4.abundance.profile	ERR1190830.metaphlan4.abundance.profile	ERR1190829.metaphlan4.abundance.profile	ERR1190828.metaphlan4.abundance.profile	ERR1190827.metaphlan4.abundance.profile	ERR1190826.metaphlan4.abundance.profile	ERR1190825.metaphlan4.abundance.profile	ERR1190824.metaphlan4.abundance.profile	ERR1190823.metaphlan4.abundance.profile	ERR1190822.metaphlan4.abundance.profile	ERR1190821.metaphlan4.abundance.profile	ERR1190820.metaphlan4.abundance.profile	ERR1190819.metaphlan4.abundance.profile	ERR1190818.metaphlan4.abundance.profile	ERR1190817.metaphlan4.abundance.profile	ERR1190816.metaphlan4.abundance.profile	ERR1190815.metaphlan4.abundance.profile	ERR1190814.metaphlan4.abundance.profile	ERR1190813.metaphlan4.abundance.profile	ERR1190812.metaphlan4.abundance.profile	ERR1190811.metaphlan4.abundance.profile	ERR1190810.metaphlan4.abundance.profile	ERR1190809.metaphlan4.abundance.profile	ERR1190808.metaphlan4.abundance.profile	ERR1190807.metaphlan4.abundance.profile	ERR1190806.metaphlan4.abundance.profile	ERR1190805.metaphlan4.abundance.profile	ERR1190804.metaphlan4.abundance.profile	ERR1190803.metaphlan4.abundance.profile	ERR1190802.metaphlan4.abundance.profile	ERR1190801.metaphlan4.abundance.profile	ERR1190800.metaphlan4.abundance.profile	ERR1190799.metaphlan4.abundance.profile	ERR1190798.metaphlan4.abundance.profile	ERR1190797.metaphlan4.abundance.profile	ERR1190796.metaphlan4.abundance.profile	ERR1190795.metaphlan4.abundance.profile	ERR1190794.metaphlan4.abundance.profile	ERR1190793.metaphlan4.abundance.profile	ERR1190792.metaphlan4.abundance.profile	ERR1190791.metaphlan4.abundance.profile	ERR1190790.metaphlan4.abundance.profile	ERR1190789.metaphlan4.abundance.profile
k__Bacteria|p__Bacteroidetes|c__CFGB658|o__OFGB658|f__FGB658|g__GGB1627|s__GGB1627_SGB2230|t__SGB2230	2|976||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB667	2|976|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03527	0.01871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0.11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB667|o__OFGB667	2|976||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03527	0.01871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0.11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB667|o__OFGB667|f__FGB667	2|976|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03527	0.01871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0.11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB667|o__OFGB667|f__FGB667|g__GGB1662	2|976||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03527	0.01871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0.11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB667|o__OFGB667|f__FGB667|g__GGB1662|s__GGB1662_SGB2276	2|976|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03527	0.01871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0.11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB667|o__OFGB667|f__FGB667|g__GGB1662|s__GGB1662_SGB2276|t__SGB2276	2|976||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03527	0.01871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519	0	0	0	0	0.11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76014	2|976|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76014|o__OFGB76014	2|976||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76014|o__OFGB76014|f__FGB76014	2|976|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76014|o__OFGB76014|f__FGB76014|g__GGB80090	2|976||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76014|o__OFGB76014|f__FGB76014|g__GGB80090|s__GGB80090_SGB1690	2|976|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76014|o__OFGB76014|f__FGB76014|g__GGB80090|s__GGB80090_SGB1690|t__SGB1690	2|976||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0.00045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76185|o__OFGB76185|f__FGB76185|g__GGB1550	2|976||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01055	0.28028	0	0	0	0	0	0	0	0.00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02409	0.10108	0.04326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29297	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01727	0.03657	0.00375	0.01217	0	0	0	0	0	0.6123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0.00082	0	0.00065	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76185|o__OFGB76185|f__FGB76185|g__GGB1550|s__GGB1550_SGB2135	2|976|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01055	0.28028	0	0	0	0	0	0	0	0.00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02409	0.10108	0.04326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29297	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01727	0.03657	0.00375	0.01217	0	0	0	0	0	0.6123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0.00082	0	0.00065	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76185|o__OFGB76185|f__FGB76185|g__GGB1550|s__GGB1550_SGB2135|t__SGB2135	2|976||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01055	0.28028	0	0	0	0	0	0	0	0.00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02409	0.10108	0.04326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29297	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01727	0.03657	0.00375	0.01217	0	0	0	0	0	0.6123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0	0.00082	0	0.00065	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76189	2|976|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482	0.47785	0.46423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6208	0.80262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4128	0	0	0	0	0	0	0	0	0	0	0	0.31013	0	0	0.38861	0.20543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189	2|976||	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482	0.47785	0.46423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6208	0.80262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4128	0	0	0	0	0	0	0	0	0	0	0	0.31013	0	0	0.38861	0.20543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189|f__FGB76189	2|976|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482	0.47785	0.46423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6208	0.80262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4128	0	0	0	0	0	0	0	0	0	0	0	0.31013	0	0	0.38861	0.20543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189|f__FGB76189|g__GGB1538	2|976||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482	0.47785	0.46423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6208	0.80262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4128	0	0	0	0	0	0	0	0	0	0	0	0.31013	0	0	0.38861	0.20543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189|f__FGB76189|g__GGB1538|s__GGB1538_SGB2121	2|976|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482	0.47785	0.46423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6208	0.80262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4128	0	0	0	0	0	0	0	0	0	0	0	0.31013	0	0	0.38861	0.20543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189|f__FGB76189|g__GGB1538|s__GGB1538_SGB2121|t__SGB2121	2|976||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482	0.47785	0.46423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6208	0.80262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4128	0	0	0	0	0	0	0	0	0	0	0	0.31013	0	0	0.38861	0.20543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
